Abney Grange,53.3034522,-1.714386
Alderwasley,53.0763696,-1.5160894
Arleston,52.8670096,-1.4983843
Ashopton,53.3758477,-1.7043625
Aston,53.35235,-1.7233884
Aston,52.884805,-1.7465889
Aston Heath,52.8917183,-1.7413058
Atlow,53.0369612,-1.6566314
Atlow Winn,53.0418843,-1.6686793
Ault Hucknall,53.1817826,-1.3016244
Bagshaw,53.326645,-1.8849403
Barber Booth,53.3595739,-1.8311532
Bargate,53.0129441,-1.4632746
Barton Blount,52.909683,-1.6900919
Birch Vale,53.3771793,-1.9667498
Blackwall,53.0409836,-1.6168727
Blue Mountains,52.978025,-1.4707893
Boundary,52.7670208,-1.506435
Bretton,53.2979948,-1.7011558
Bridgeholm Green,53.3345389,-1.9233943
Bridgemont,53.3393846,-1.9828598
Brierlow Bar,53.2246075,-1.8716738
Brightgate,53.1326635,-1.6059378
Brosterfield,53.2821614,-1.7179074
Brough-on-Noe,53.3398011,-1.725287
Brushfield,53.2406411,-1.7648075
Bubnell,53.2474996,-1.625923
Butterley,53.0605149,-1.4044103
Calow Green,53.2224326,-1.382789
Calton Lees,53.2098148,-1.6165542
Cartledge,53.2912788,-1.5167861
Chapel Milton,53.3331397,-1.9164446
Chew,53.4258417,-2.0127961
Church Wilne,52.8826347,-1.334062
Colshaw,53.2060331,-1.9366849
Coplow Dale,53.3088277,-1.7546266
Cowdale,53.2447431,-1.8784314
Cowley,53.2892779,-1.4959293
Cowlow,53.2518373,-1.8547189
Cross Green,53.150151,-1.6003951
Crowden,53.489731,-1.8933722
Dalbury,52.9056063,-1.6090093
Denby Bottles,53.0131438,-1.4299181
Denby Common,53.0214903,-1.3888433
Edlaston,52.9811442,-1.7301884
Farnah Green,53.0199916,-1.5013575
Fernilee,53.3082855,-1.9766402
Flaxholme,52.9749448,-1.4808418
Ford,53.3195131,-1.3974596
Foremark,52.8362626,-1.504119
Glutton,53.2008746,-1.8755246
Glutton Bridge,53.1961185,-1.8756963
Godfreyhole,53.0795055,-1.5975039
Grangemill,53.1158254,-1.6377666
Grindsbrook Booth,53.3717642,-1.8158901
Harehill,52.9168193,-1.7397069
Hargatewall,53.2736766,-1.8236104
Hathersage Booths,53.3243245,-1.6402674
Hearthstone,53.1222808,-1.5407467
Heathtop,52.8933466,-1.7036336
Hill Houses,53.3801536,-1.9241567
Hillclifflane,53.0239334,-1.5628813
Hilltop,53.1718079,-1.4807053
Hognaston Bridge,53.0461543,-1.6446886
Holestone Moor,53.145264,-1.4947409
Hollins Green,53.165722,-1.4437985
Home Farm,52.9806994,-1.4679945
Hopton,53.0756669,-1.6133836
Hurdlow,53.1910918,-1.8122363
Ible,53.1102577,-1.6302326
Inkersall,53.2497928,-1.3578329
Kedleston,52.968111,-1.5528275
King Sterndale,53.2471056,-1.8575048
Lea,53.1133345,-1.509431
Leadmill,53.320324,-1.6501915
Leaholme Estate,53.2333535,-1.3190831
Linton Heath,52.7458482,-1.5800106
Little Paddocks,52.9790166,-1.4674956
Little Padfield,53.460615,-1.9530966
Litton Mill,53.2540304,-1.7609068
Long Lane Village,52.9394641,-1.6280373
Longcliffe,53.0987829,-1.6624978
Marston on Dove,52.8643507,-1.6517236
Mickley,53.3088975,-1.5091158
Millington Green,53.0261892,-1.60764
Millthorpe,53.2836261,-1.5263687
Milton,52.8358704,-1.5267714
Monsal Head,53.2407826,-1.7244055
Moorend,53.0085011,-1.676728
Moorhall,53.2691897,-1.5384981
Moorwood Moor,53.1012822,-1.462065
Morley Smithy,52.9702277,-1.4154936
Moscow Farm,52.9963951,-1.4846939
Mount Pleasant,52.8984676,-1.6715922
Nether Booth,53.3716396,-1.7874571
Nether Loads,53.2195916,-1.5053284
Newhaven,53.139106,-1.754378
