Achurch,52.4344683,-0.4969406
Alderton,52.1142632,-0.9202148
Astwell,52.0881458,-1.0931291
Bengal,52.1382878,-1.0273027
Biddlesden,52.0561899,-1.0751995
Brockhall,52.2588931,-1.0731845
Caldecott,52.3079258,-0.5472517
Cank Farm,52.3082452,-0.9603584
Chadstone,52.2203369,-0.7519313
Chelston Rise,52.3015017,-0.5421822
Church Charwelton,52.1956166,-1.2065261
Cranford Hall,52.3858549,-0.6432385
Dalscote,52.1805894,-0.9990678
Denford Ash,52.3706059,-0.5190435
Duck End Farm,52.386771,-0.6381734
Duncote,52.1530291,-1.0152192
Eaglethorpe,52.5115941,-0.413733
Edgcote,52.1268365,-1.2629449
Elkington,52.3835336,-1.0825979
Elmington,52.4939796,-0.4507459
Falcutt,52.0806021,-1.1326097
Faxton,52.3703229,-0.8518085
Foscote,52.1190558,-1.0390942
Foxhall,52.3940958,-0.8531547
Foxley,52.1603678,-1.0646702
Gayton Junction,52.1887865,-0.9489467
Geddington Grange,52.4366901,-0.7170553
Grafton Regis,52.1142174,-0.8936203
Hemington,52.45472,-0.3945606
Hinton,52.1713912,-1.2174175
Home Farm,52.3884211,-0.6415219
Ithlingborough Grange,52.304149,-0.6602145
Juniper Hill,51.9883817,-1.1581342
Lamport,52.3636152,-0.8898316
Little Cransley,52.3784376,-0.7736171
Little Everdon,52.2169579,-1.130167
Little Preston,52.1823331,-1.1440274
Littleworth,52.1471718,-1.021316
Long Street,52.1248585,-0.8395793
Lower Thorpe,52.1052332,-1.221441
New Hackleton,52.1898315,-0.8286585
Newbottle,52.0280967,-1.2372692
Nobottle,52.261974,-1.015474
Norton Junction,52.285869,-1.1182566
Orton,52.4053957,-0.8186002
Pilton,52.4470384,-0.4972303
Pipewell,52.4623709,-0.7666712
Potcote,52.1699632,-1.038504
Potcote Farm,52.1614786,-1.0328173
Preston Deanery,52.1946258,-0.8482863
Pumping station,52.3052248,-0.6683964
Pury End,52.1052367,-0.9633631
Puxley,52.0718831,-0.8986388
Snorscombe,52.2016327,-1.1262592
South View Farm,52.3088196,-0.647797
Stoke Doyle,52.4662189,-0.4941592
Stone Cross Farm,52.314513,-0.6402869
Strixton,52.2456789,-0.6798091
Tansor,52.5060951,-0.4468001
Thenford,52.0725556,-1.2437205
Tixover,52.5927969,-0.5616759
Upper Glassthorpe,52.2421235,-1.0190254
Watford Gap,52.3239966,-1.1423215
Woodwell,52.3879406,-0.6016148
Armston,52.4610781,-0.4399309
Barnes Meadow Interchange,52.2305004,-0.8700337
Chelveston Lodge Farm,52.3189926,-0.5767931
Chieftan Business Park,52.3098878,-0.7336942
Clack Hill,52.4719668,-0.8937245
Clipston Grange,52.4115719,-0.9557498
Collyweston Cross Roads,52.5967361,-0.5041533
Cosgrove Leisure Park,52.0740305,-0.8387759
Danes Moor,52.1172838,-1.2431361
Dencora Business Park,52.301915,-0.731902
Easton Hillside,52.638184,-0.5104966
Elan Court,52.2966668,-0.6191038
Glebe Farm Park,52.0499139,-1.2027781
Hardwater Mill,52.2640034,-0.7179331
Kingsmead Caravan Park,52.2782342,-0.5892908
Lumbertubs Way Interchange,52.2452316,-0.837032
Queen Eleanor Interchange,52.2148983,-0.8944474
Tinwell Crossing,52.6397682,-0.5141979
Trinity Centre,52.3134336,-0.7338071
Warmonds Hill,52.3027041,-0.5982186
Weedon Junction,52.2356877,-1.0831449
Welton Wharf,52.280795,-1.1524529
Abington,52.249222,-0.8647241
Blackthorn,52.264249,-0.8184078
Boothville,52.2696813,-0.8491697
Brackmills,52.221285,-0.8694309
Brambleside,52.4173131,-0.7191771
Corby Village,52.4904,-0.6822311
