Abbey Farm,51.4481526,-0.7037691
Abbey Hill,54.2643264,-1.734083
Abbey House Farm,53.2587042,-0.385516
Abbey Park,54.5186076,-2.4129675
Abbey Warren Farm,53.1901126,-0.2865698
Abel Grange,54.2518735,-1.3846718
Aboremead Farm,51.9451886,-0.8544248
Aby Barn Farm,53.2923382,0.1268942
Aby Grange Farm,53.2970455,0.135156
Aby House Farm,53.2875268,0.1276091
Acacia Farm,53.4249697,-0.756607
Acorn Farm,51.4107994,-0.5336558
Acre House,54.2182858,-1.2161723
Acthorpe Farm,53.3853777,-0.0344563
Acton,54.8641719,-2.0269051
Adam's Farm,51.0313685,0.1444852
Adamthwaite,54.3937847,-2.4479831
Adders Moss Farm,53.2902136,-2.2018626
Addition Farm,52.681798,-0.0883344
Admiral's Farm,52.7981593,0.3217618
Aerial Farm,51.1181338,-0.9054604
Aerodrome Farm,52.8058988,-0.675469
Agarth Farm,53.3539296,0.0190245
Ailby Farm,53.265743,0.1465622
Ailby House Farm,53.2706193,0.1552209
Airfield Pig Farm,53.2198528,-0.7109967
Aiskew Bank Farm,54.2928153,-1.5900403
Aiskew Grange,54.3048613,-1.5727347
Akeferry Farm,53.4825314,-0.8578691
Akhurst Farm,51.0991106,-1.0281479
Albury Dairy,51.0996505,-0.8996156
Albury Farm,51.1004233,-0.897726
Ald Warren Farm,51.4977907,-1.6542088
Alder Hall,55.1772436,-2.1478313
Aldersnapp Farm,51.0129796,-0.961137
Aldgate Farm,52.6292786,-0.5474201
Aldhow Grange,53.2971241,-0.6911684
Aldhurst Farm,51.1520454,-0.3063013
Aldix Copse Farm,51.1782507,-0.8721871
Alexandra Farm,51.6154143,0.716369
Alford Green Farm,52.8169156,-2.482467
Allen's Bridge Farm,52.6618619,-0.0183894
Allens Farm,53.3100074,-0.2828146
Allensgreen,54.9574067,-2.3693509
Aller Farm,51.1707438,-3.4311411
Alley Farm,52.6319645,0.0192606
Allingham Farm,51.1023862,-0.2932136
Alma Farm,52.9911337,-0.7561734
Alport Castles Farm,53.4163283,-1.7979568
Alport Farm,53.4166902,-1.7980888
Alstoe Farm,52.6971725,-0.6766162
Alvington View,50.6919701,-1.3362918
Alwent Hall,54.5623321,-1.7806221
Alylesfield Farm,51.1845949,-0.9823624
Amber Holme Farm,53.2661488,-0.2358738
Amberley Farm,51.1383176,-0.1989148
Amberstone Grange Farm,50.8788408,0.2784484
Amblerod Farm,53.2273717,-0.7423072
Amcotts Grange,53.6126315,-0.7409965
America,53.8770837,-1.983853
America Farm,51.7583966,0.2207536
Americas Lodge,52.634479,-0.7431865
Amery Court Farm,51.3135818,1.0479592
Amiesmill Farm,51.0492598,-0.312691
Ancholme Farm,53.4445252,-0.4690054
Anchor Farm,53.0999302,-0.2211486
Ancliff Farm,53.4176871,-0.6533269
Andlers Ash Farm,51.0366964,-0.8971832
Andrew's Farm,51.2213478,-0.9297186
