Aley Green,51.854224,-0.4532347
Appley Corner,52.0573912,-0.3883325
Astwick,52.031479,-0.2286443
Battlesden,51.9479314,-0.594986
Beadlow,52.034333,-0.3905638
Budna,52.1170038,-0.3322837
Chalk Hill,51.902573,-0.5458954
Chalton,52.1377279,-0.327828
Chalton,51.9280869,-0.4998385
Chiltern Green,51.8596227,-0.3528226
Church End,51.8600296,-0.5029228
Clipstone,51.9269172,-0.6224106
Colesden,52.1890787,-0.3502345
Deadmans Cross,52.0651732,-0.3803158
East Hyde,51.8449987,-0.3636152
Edworth,52.0549013,-0.212615
Hanson Reach,52.0745454,-0.5092862
Hatch,52.1169115,-0.3109762
Higher Rads End,51.9853424,-0.5561659
Hoo Hill,52.0316583,-0.3213927
Husborne Crawley,52.0159049,-0.6105586
Ireland,52.0600343,-0.347478
Kempston Hardwick,52.0885385,-0.497731
Little Billington,51.8946884,-0.6419036
Lower End,51.8901242,-0.5838171
Lower Rads End,51.9868502,-0.550246
Lower Shelton,52.0740698,-0.5472114
Lower Sundon,51.9319944,-0.4749343
Mill Hill,52.1456633,-0.1928784
Millbrook,52.0370204,-0.5254261
Millow,52.0763951,-0.2092934
Newton,52.0840162,-0.2115034
Newtown,52.0376201,-0.285
Pepperstock,51.8509022,-0.4266869
Peter's Green,51.8584035,-0.3438962
Potsgrove,51.9581565,-0.6149039
Sandhouse,51.9605642,-0.6377961
Sewell,51.8958799,-0.5561042
Shefford Hardwick,52.0383404,-0.3337417
Stanbridgeford,51.8982056,-0.592957
Thorncote Green,52.115862,-0.3180884
Tyrrells End,51.9867043,-0.5701293
Wardhedges,52.0097857,-0.4486737
Wingfield,51.9258879,-0.547002
Witts End,51.9874825,-0.5584007
Woodside,51.8580379,-0.4423122
Wootton Green,52.083208,-0.5373956
Wootton Pillinge,52.0673894,-0.5127487
Appley Farm Corner,52.0571181,-0.388857
Apsley End,51.9853009,-0.3668056
Barton Hills,51.9564247,-0.4093241
Bison Hill,51.854781,-0.5482012
Bleak Hill,52.0538639,-0.2367349
Blunham Grange,52.1574872,-0.3224915
Bourne End,52.0917618,-0.5959748
Brook End,52.0112631,-0.2344279
Butts Hill,51.9568483,-0.3862259
Chapel End,52.0667229,-0.465355
Chapel End,52.0816931,-0.4330793
Chawston Nurseries,52.1887978,-0.2994037
Chicksands,52.0368683,-0.3604404
Church End,51.9626743,-0.4198109
Church End,52.0861862,-0.3395495
Clark's Hill,51.9548958,-0.3778898
Clayhill,51.9837091,-0.479992
Clement's End,51.8238228,-0.5102984
Cockshoot Hill,52.0452166,-0.3319713
Daneswood,52.000917,-0.6556154
Deadman's Hill,52.0386949,-0.4311003
Dray's Ditches,51.92698,-0.4251788
Duck End,52.0856663,-0.4544313
Duck End,52.0666985,-0.4770427
East End,52.0929904,-0.6202386
Elephant paddock,52.0006594,-0.5938029
Firtree Hill,52.0711006,-0.4246937
Folly Farm,52.0086461,-0.4827742
Folly Wood,52.0076552,-0.4752135
Galley Hill,51.9303713,-0.4126948
Green End,52.1597929,-0.3606477
Green End,52.0280487,-0.4453361
Greenfield,52.0024994,-0.4658329
Hall End,52.0266686,-0.4308924
Hanscombe End,51.9908773,-0.3749955
Haynes Church End,52.0582337,-0.4247411
Haynes West End,52.0491677,-0.4448216
Hillfoot,51.991548,-0.4401853
How End,52.0561038,-0.4946594
Meg Cottages,51.9596737,-0.3804226
Meg Point,51.9568791,-0.3810829
New Cloud Farm,51.8871634,-0.6056331
Noon Hill,51.9510864,-0.3740581
Pine Hill,52.0340575,-0.4051053
Rectory Wood,52.0643649,-0.5882455
Ruxox Farm,52.0113659,-0.4729837
Sharpenhoe,51.9300661,-0.4274886
Sheeptick End,52.0428134,-0.5657624
Spring Head,51.9615043,-0.3878661
Tartlett End,52.0675376,-0.6044977
Tempsford Bridge,52.1781595,-0.3008683
The Butts,51.9598032,-0.3899516
The Curl Paper,51.9641346,-0.3844356
The Knoll,52.0008922,-0.658719
The Poplars,52.028304,-0.291517
The Rookery,51.9627549,-0.382428
Topler's Hill,52.049311,-0.2336316
Upper Samshill,51.976223,-0.4748774
Warren Farm,52.1189476,-0.2437917
Water End,52.0242205,-0.4403472
West End,52.0657292,-0.6153208
Wharley End,52.0724965,-0.634017
Woburn Abbey,51.9828572,-0.5954222
Wood End,52.0620946,-0.5755087
Wood End,51.8270529,-0.379979
Woodside Estate,51.896493,-0.5065354
Ampthill,52.0282071,-0.4955122
Arlesey,52.0076781,-0.2617753
Biggleswade,52.0882012,-0.2589013
Dunstable,51.8885447,-0.5161863
Flitwick,52.0043402,-0.4937512
Houghton Regis,51.9065373,-0.5172573
Leighton Buzzard,51.9172564,-0.6583482
Linslade,51.9170607,-0.6760072
Sandy,52.1295713,-0.2931657
Shefford,52.0384063,-0.3355203
Aspley Guise,52.0138979,-0.6293182
Aspley Heath,52.0033932,-0.6528758
Barton-le-Clay,51.9673954,-0.4256503
Beeston,52.1191687,-0.2938263
Blunham,52.1463441,-0.3174754
Brogborough,52.0341697,-0.5958344
Broom,52.0714919,-0.291876
Caddington,51.8656601,-0.456191
Campton,52.0293565,-0.3535435
Church End,52.0214212,-0.2599951
Church End,51.8808601,-0.5602575
Clifton,52.0379147,-0.3033966
Clophill,52.0282641,-0.4233947
Cockayne Hatley,52.1314863,-0.1595885
Cranfield,52.0690205,-0.6079317
Dunton,52.0833347,-0.1963257
